,0
638,0.09365591970829845
639,-0.25084150323071075
640,-0.03463549666275623
641,0.07630819306332437
642,-0.012320484388040676
643,0.0
644,0.0
645,0.0
646,0.03252319170556006
647,-0.03252319170556006
648,0.0
649,-0.012474174225175716
650,0.0
651,0.0
652,0.04898938720027313
653,-0.01606460250380659
654,0.01606460250380659
655,-0.003992021269537349
656,-0.012072581234269242
657,0.0
658,0.0
659,0.020040750883446035
660,-0.016000341346441127
661,0.019960742562537992
662,0.003944778291016471
663,-0.01188132788675278
664,0.0
665,0.0
666,0.015810606026642304
667,0.0
668,0.042232763623272995
669,-0.01897590145900574
670,-0.07145896398214491
671,0.0
672,0.0
673,0.008196767204178612
674,-0.13996604483530206
675,-0.04317217186520861
676,-0.004914014802429145
677,-0.024938948347252077
678,0.0
679,0.0
680,0.0
681,0.058840500022933506
682,0.0281708769666964
683,0.027398974188114433
684,-0.11441035117774434
685,0.0
686,0.0
687,0.01503787736454043
688,-0.020101179321087126
689,-0.020513539833103
690,0.0
691,-0.026248226074936376
692,0.0
693,0.0
694,0.0816780310142673
695,-0.014815085785140791
696,0.014815085785140791
697,0.024214258120594523
698,-0.014458083175229786
699,0.0
700,0.0
701,-0.004866189651173025
702,-0.06031979023352263
703,-0.020943173845243135
704,-0.010638398205055632
705,0.026386755173194776
706,0.0
707,0.0
708,-0.010471299867295447
709,-0.054067221270275634
710,0.005540180375615322
711,0.0272496424473756
712,0.010695289116747775
713,0.0
714,0.0
715,0.026248226074936376
716,-0.12102663240222566
717,0.0
718,0.04572224933809521
719,-0.005602255548669888
720,0.0
721,0.0
722,-0.05781957088882628
723,0.0
724,0.11778303565638348
725,-0.021391189981317504
726,-0.18340322266469566
727,0.0
728,0.0
729,-0.013072081567352789
730,0.0
731,0.2336148511815051
732,-0.11000089521432843
733,-0.06609011182899
734,0.0
735,0.0
736,0.0
737,0.0
738,0.07765093423006592
739,0.03944173205129675
740,-0.056833474763165914
741,0.0
742,0.0
743,0.04011999378942532
744,-0.016997576368571132
745,-0.03488725900044054
746,-0.0059347355198146046
747,0.017699577099400954
748,0.0
749,0.0
750,0.0
751,0.07327220110632582
752,-0.016438726343159904
753,-0.005540180375615322
754,-0.011173300598125269
755,0.0
756,0.0
757,0.005602255548669888
758,-0.005602255548669888
759,0.0
760,0.0385722747862397
761,-0.0442060925044957
762,0.0
763,0.0
764,-0.017094433359300165
765,-0.05918887139033063
766,0.01212136053234486
767,0.04706751085798577
768,-0.029156584291455512
769,0.0
770,0.0
771,0.04058528011507834
772,-0.022989518224698746
773,0.01729149711006095
774,0.03371105734231172
775,-0.04520543676804678
776,0.0
777,0.0
778,0.0
779,0.022858138076050194
780,-0.00566573753567734
781,0.00566573753567734
782,-0.03448617607116933
783,0.0
784,0.0
785,0.05129329438755059
786,-0.016807118316381264
787,-0.00566573753567734
788,0.0390021578032691
789,-0.027702602549335764
790,0.0
791,0.0
792,-0.05781957088882628
793,-0.0302137785964966
794,0.04791335569589755
795,0.03448617607116933
796,-0.04625101765075568
797,0.0
798,0.0
799,0.03488725900044054
800,-0.040821994520255145
801,0.029327615094520088
802,0.03409421134297608
803,0.005571045049455381
804,0.0
805,0.0
806,-0.05129329438755059
807,-0.02366974408590472
808,0.06378973787533004
809,-0.02272825107755616
810,-0.035091319811270116
811,0.0
812,0.0
813,0.040821994520255145
814,-0.02312241742085419
815,-0.01176484157958635
816,0.04625101765075568
817,-0.017094433359300165
818,0.0
819,0.0
820,0.07738666361542013
821,-0.07738666361542013
822,0.03944173205129675
823,-0.03944173205129675
824,-0.023256862164267256
825,0.0
826,0.0
827,0.011696039763191335
828,-0.023530497410194195
829,0.029327615094520088
830,0.056194558343641954
831,-0.022100347000665876
832,0.0
833,0.0
834,0.027549951768230607
835,-0.09097177820572677
836,0.029327615094520088
837,-0.011628037995119134
838,-0.02366974408590472
839,0.0
840,0.0
841,0.035297782081023854
842,-0.011628037995119134
843,0.028820438535491988
844,0.03352269203864355
845,-0.01662088123604033
846,0.0
847,0.0
848,0.011111225425070703
849,0.005509655810969627
850,0.03243527575315375
851,-0.04905615698919408
852,-0.03409421134297608
853,0.0
854,0.0
855,0.011494379425735057
856,-0.01729149711006095
857,-0.005830920310793242
858,0.017391742711869163
859,0.0
860,0.0
861,0.0
862,0.0057306747089850285
863,-0.03488725900044054
864,0.08503704268591217
865,-0.04445176257083383
866,-0.03468555798789008
867,0.0
868,0.0
869,0.011696039763191335
870,-0.023530497410194195
871,0.029327615094520088
872,0.017192400540372854
873,-0.005698021114637797
874,0.0
875,0.0
876,0.0
877,0.0716559889064351
878,-0.04905615698919408
879,0.005571045049455381
880,-0.005571045049455381
881,0.0
882,0.0
883,0.022100347000665876
884,-0.056194558343641954
885,-0.017493157447517227
886,0.028987536873252284
887,-0.011494379425735057
888,0.0
889,0.0
890,0.017192400540372854
891,-0.022989518224698746
892,0.01729149711006095
893,0.005698021114637797
894,-0.005698021114637797
895,0.0
896,0.0
897,0.03922071315328135
898,-0.06234313057413554
899,-0.01176484157958635
900,0.03488725900044054
901,-0.0057306747089850285
902,0.0
903,0.0
904,0.017094433359300165
905,-0.011363758650315137
906,0.016997576368571132
907,0.01671348097374059
908,-0.04520543676804678
909,0.0
910,0.0
911,0.056194558343641954
912,-0.061991676027967846
913,-0.005830920310793242
914,0.0
915,0.005830920310793242
916,0.0
917,0.0
918,0.01729149711006095
919,-0.01729149711006095
920,0.01156082240107592
921,0.011428695823622825
922,-0.028820438535491988
923,0.0
924,0.0
925,0.06782259633876109
926,-0.061991676027967846
927,-0.005830920310793242
928,0.017391742711869163
929,-0.01156082240107592
930,0.0
931,0.0
932,0.028655255760376086
933,-0.022858138076050194
934,-0.035297782081023854
935,0.04679216150675891
936,-0.03488725900044054
937,0.0
938,0.0
939,0.03488725900044054
940,-0.02312241742085419
941,0.028820438535491988
942,0.016901810802603223
943,-0.03989132902730197
944,0.0
945,0.0
946,0.028655255760376086
947,-0.017094433359300165
948,-0.017391742711869163
949,0.0
950,-0.017699577099400954
951,0.0
952,0.0
953,0.04652001563489294
954,-0.011428695823622825
955,0.02272825107755616
956,0.049325066562501574
957,-0.09531017980432499
958,0.0
959,0.0
960,0.011696039763191335
961,-0.011696039763191335
962,0.011696039763191335
963,0.005797117684325892
964,-0.005797117684325892
965,0.0
966,0.0
967,0.05100255445237267
968,-0.011111225425070703
969,0.005571045049455381
970,0.01104983618658495
971,-0.005509655810969627
972,0.0
973,0.0
974,0.0
975,0.03261158558876098
976,-0.07205331764005773
977,0.0057306747089850285
978,-0.02312241742085419
979,0.0
980,0.0
981,0.028820438535491988
982,-0.011428695823622825
983,-0.01156082240107592
984,0.01156082240107592
985,-0.01156082240107592
986,0.0
987,0.0
988,0.061991676027967846
989,-0.061991676027967846
990,-0.023530497410194195
991,0.0059347355198146046
992,0.005899722127188256
993,0.0
994,0.0
995,0.023256862164267256
996,0.0057306747089850285
997,0.02259983191724102
998,0.005571045049455381
999,-0.011173300598125269
1000,0.0
1001,0.0
1002,0.0385722747862397
1003,0.0
1004,-0.055569851154810834
1005,0.005698021114637797
1006,-0.022989518224698746
1007,0.0
1008,0.0
1009,0.01156082240107592
1010,-0.01156082240107592
1011,0.005797117684325892
1012,0.011494379425735057
1013,-0.011494379425735057
1014,0.0
1015,0.0
1016,0.0
1017,0.08315036833217015
1018,-0.08315036833217015
1019,0.005763704716750029
1020,-0.017391742711869163
1021,0.0
1022,0.0
1023,0.011628037995119134
1024,-0.011628037995119134
1025,0.028820438535491988
1026,0.022472855852058604
1027,0.01104983618658495
1028,0.0
1029,0.0
1030,-0.01662088123604033
1031,-0.02259983191724102
1032,-0.01729149711006095
1033,0.0565122102633423
1034,-0.04495138786226638
1035,0.0
1036,0.0
1037,-0.017391742711869163
